"","COD_CURSO","NOME_CURSO","AREA_CONHECIMENTO","ANO_EVASAO","PERIODO_EVASAO","FORMA_EVASAO","COTISTA","TIPO_COTA","SEXO","QTDE","ETNIA","FORMA_EVASAO_","FORMA_EVASAO_limpa","CURSO","MODALIDADE","SEXO_","ETNIA_","COTISTA_","QTDE_FORMADO","EVASAO","QTDE_TOTAL"
"1658","12 L","Matemática - Licenciatura","Educação",2022,"1º Semestre","Desistência","Cotista","Baixa Renda e PPI","Feminino",1,"Parda","Desistência","Desistência","Matemática","Licenciatura","Feminino","Parda","Cotista",0,"Evadido",1
"1659","12 L","Matemática - Licenciatura","Educação",2022,"1º Semestre","Desistência","Cotista","Baixa Renda e PPI","Masculino",1,"Parda","Desistência","Desistência","Matemática","Licenciatura","Masculino","Parda","Cotista",0,"Evadido",1
"1660","12 L","Matemática - Licenciatura","Educação",2022,"1º Semestre","Desistência","Cotista","Renda Normal e PPI","Feminino",1,"Preta","Desistência","Desistência","Matemática","Licenciatura","Feminino","Preta","Cotista",0,"Evadido",1
"1661","12 L","Matemática - Licenciatura","Educação",2022,"1º Semestre","Desistência","Cotista","Renda Normal e PPI","Masculino",2,"Preta","Desistência","Desistência","Matemática","Licenciatura","Masculino","Preta","Cotista",0,"Evadido",2
"1662","12 L","Matemática - Licenciatura","Educação",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Masculino",1,"Branca","Desligamento: Resolução 68/2017-CEPE","Desligamento","Matemática","Licenciatura","Masculino","Branca","Não Cotista",0,"Evadido",1
"1663","12 L","Matemática - Licenciatura","Educação",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Masculino",1,"Não Declarada","Desligamento: Resolução 68/2017-CEPE","Desligamento","Matemática","Licenciatura","Masculino","Não Declarada","Não Cotista",0,"Evadido",1
"1664","12 L","Matemática - Licenciatura","Educação",2022,"1º Semestre","Formado","Cotista","Baixa Renda e PPI","Feminino",0,"Parda","Formado","Formado","Matemática","Licenciatura","Feminino","Parda","Cotista",1,"Formado",1
"1665","12 L","Matemática - Licenciatura","Educação",2022,"1º Semestre","Formado","Cotista","Renda Normal e PPI","Masculino",0,"Preta","Formado","Formado","Matemática","Licenciatura","Masculino","Preta","Cotista",1,"Formado",1
"1666","16","Estatística","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",5,"Branca","Desistência","Desistência","Estatística","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",5
"1667","16","Estatística","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",2,"Parda","Desistência","Desistência","Estatística","Bacharelado","Masculino","Parda","Não Cotista",0,"Evadido",2
"1668","16","Estatística","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Baixa Renda e Não PPI","Masculino",1,"Branca","Desistência","Desistência","Estatística","Bacharelado","Masculino","Branca","Cotista",0,"Evadido",1
"1669","16","Estatística","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Baixa Renda e PPI","Masculino",1,"Preta","Desistência","Desistência","Estatística","Bacharelado","Masculino","Preta","Cotista",0,"Evadido",1
"1670","16","Estatística","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Renda Normal e Não PPI","Feminino",1,"Branca","Desistência","Desistência","Estatística","Bacharelado","Feminino","Branca","Cotista",0,"Evadido",1
"1671","16","Estatística","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Renda Normal e Não PPI","Masculino",3,"Branca","Desistência","Desistência","Estatística","Bacharelado","Masculino","Branca","Cotista",0,"Evadido",3
"1672","16","Estatística","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Renda Normal e Não PPI","Masculino",1,"Preta","Desistência","Desistência","Estatística","Bacharelado","Masculino","Preta","Cotista",0,"Evadido",1
"1673","16","Estatística","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Renda Normal e PPI","Feminino",1,"Parda","Desistência","Desistência","Estatística","Bacharelado","Feminino","Parda","Cotista",0,"Evadido",1
"1674","16","Estatística","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Renda Normal e PPI","Masculino",2,"Parda","Desistência","Desistência","Estatística","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",2
"1675","16","Estatística","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Feminino",1,"Branca","Desligamento: Resolução 68/2017-CEPE","Desligamento","Estatística","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",1
"1676","16","Estatística","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Feminino",1,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Estatística","Bacharelado","Feminino","Parda","Não Cotista",0,"Evadido",1
"1677","16","Estatística","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Masculino",9,"Branca","Desligamento: Resolução 68/2017-CEPE","Desligamento","Estatística","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",9
"1678","16","Estatística","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Masculino",1,"Preta","Desligamento: Resolução 68/2017-CEPE","Desligamento","Estatística","Bacharelado","Masculino","Preta","Não Cotista",0,"Evadido",1
"1679","16","Estatística","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Masculino",3,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Estatística","Bacharelado","Masculino","Parda","Não Cotista",0,"Evadido",3
"1680","16","Estatística","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Baixa Renda e PPI","Masculino",1,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Estatística","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"1681","16","Estatística","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Baixa Renda e PPI, até 1,5SM/P, Deficiente","Masculino",1,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Estatística","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"1682","16","Estatística","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Renda Normal e Não PPI","Feminino",1,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Estatística","Bacharelado","Feminino","Parda","Cotista",0,"Evadido",1
"1683","16","Estatística","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Renda Normal e Não PPI","Masculino",2,"Branca","Desligamento: Resolução 68/2017-CEPE","Desligamento","Estatística","Bacharelado","Masculino","Branca","Cotista",0,"Evadido",2
"1684","16","Estatística","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Renda Normal e PPI","Feminino",2,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Estatística","Bacharelado","Feminino","Parda","Cotista",0,"Evadido",2
"1685","16","Estatística","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Renda Normal e PPI","Masculino",1,"Preta","Desligamento: Resolução 68/2017-CEPE","Desligamento","Estatística","Bacharelado","Masculino","Preta","Cotista",0,"Evadido",1
"1686","16","Estatística","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Renda Normal e PPI","Masculino",2,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Estatística","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",2
"1687","16","Estatística","Ciências naturais, matemática e estatística",2022,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Não Declarada","Formado","Formado","Estatística","Bacharelado","Masculino","Não Declarada","Não Cotista",1,"Formado",1
"1688","16","Estatística","Ciências naturais, matemática e estatística",2022,"1º Semestre","Formado","Cotista","Baixa Renda e Não PPI","Masculino",0,"Branca","Formado","Formado","Estatística","Bacharelado","Masculino","Branca","Cotista",1,"Formado",1
"1689","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",3,"Branca","Desistência","Desistência","Química","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",3
"1690","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",1,"Preta","Desistência","Desistência","Química","Bacharelado","Feminino","Preta","Não Cotista",0,"Evadido",1
"1691","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",1,"Parda","Desistência","Desistência","Química","Bacharelado","Feminino","Parda","Não Cotista",0,"Evadido",1
"1692","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",3,"Branca","Desistência","Desistência","Química","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",3
"1693","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",2,"Parda","Desistência","Desistência","Química","Bacharelado","Masculino","Parda","Não Cotista",0,"Evadido",2
"1694","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Baixa Renda e Não PPI","Feminino",1,"Branca","Desistência","Desistência","Química","Bacharelado","Feminino","Branca","Cotista",0,"Evadido",1
"1695","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Baixa Renda e PPI","Feminino",2,"Parda","Desistência","Desistência","Química","Bacharelado","Feminino","Parda","Cotista",0,"Evadido",2
"1696","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Renda Normal e Não PPI","Feminino",2,"Branca","Desistência","Desistência","Química","Bacharelado","Feminino","Branca","Cotista",0,"Evadido",2
"1697","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desistência","Cotista","Renda Normal e PPI","Feminino",3,"Parda","Desistência","Desistência","Química","Bacharelado","Feminino","Parda","Cotista",0,"Evadido",3
"1698","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Feminino",3,"Branca","Desligamento: Resolução 68/2017-CEPE","Desligamento","Química","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",3
"1699","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Feminino",1,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Química","Bacharelado","Feminino","Parda","Não Cotista",0,"Evadido",1
"1700","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Masculino",3,"Branca","Desligamento: Resolução 68/2017-CEPE","Desligamento","Química","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",3
"1701","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Masculino",2,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Química","Bacharelado","Masculino","Parda","Não Cotista",0,"Evadido",2
"1702","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Masculino",1,"Não Declarada","Desligamento: Resolução 68/2017-CEPE","Desligamento","Química","Bacharelado","Masculino","Não Declarada","Não Cotista",0,"Evadido",1
"1703","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Não Cotista","Ampla concorrência","Não Informado",1,"Preta","Desligamento: Resolução 68/2017-CEPE","Desligamento","Química","Bacharelado","Não Informado","Preta","Não Cotista",0,"Evadido",1
"1704","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Baixa Renda e Não PPI","Feminino",2,"Branca","Desligamento: Resolução 68/2017-CEPE","Desligamento","Química","Bacharelado","Feminino","Branca","Cotista",0,"Evadido",2
"1705","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Baixa Renda e Não PPI","Feminino",1,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Química","Bacharelado","Feminino","Parda","Cotista",0,"Evadido",1
"1706","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Baixa Renda e PPI","Feminino",1,"Preta","Desligamento: Resolução 68/2017-CEPE","Desligamento","Química","Bacharelado","Feminino","Preta","Cotista",0,"Evadido",1
"1707","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Renda Normal e Não PPI","Feminino",1,"Branca","Desligamento: Resolução 68/2017-CEPE","Desligamento","Química","Bacharelado","Feminino","Branca","Cotista",0,"Evadido",1
"1708","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2022,"1º Semestre","Desligamento: Resolução 68/2017-CEPE","Cotista","Renda Normal e PPI","Feminino",1,"Parda","Desligamento: Resolução 68/2017-CEPE","Desligamento","Química","Bacharelado","Feminino","Parda","Cotista",0,"Evadido",1
